seg_softmax,of_confidence,target
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_17.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_17.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_17.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_18.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_18.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_18.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_19.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_19.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_19.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_20.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_20.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_20.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_21.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_21.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_21.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_22.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_22.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_22.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_23.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_23.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_23.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_24.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_24.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_24.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_25.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_25.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_25.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_26.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_26.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_26.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_27.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_27.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_27.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_28.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_28.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_28.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_29.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_29.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_29.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_30.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_30.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_30.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_31.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_31.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_31.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_32.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_32.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_32.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_33.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_33.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_33.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_34.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_34.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_34.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_35.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_35.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_35.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_36.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_36.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_36.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_37.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_37.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_37.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_38.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_38.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_38.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_39.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_39.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_39.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_40.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_40.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_40.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_41.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_41.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_41.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_42.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_42.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_42.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_43.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_43.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_43.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_44.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_44.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_44.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_45.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_45.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_45.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_46.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_46.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_46.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_47.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_47.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_47.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_48.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_48.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_48.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_49.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_49.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_49.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_50.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_50.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_50.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_51.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_51.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_51.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_52.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_52.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_52.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_53.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_53.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_53.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_54.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_54.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_54.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_55.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_55.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_55.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_56.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_56.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_56.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_57.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_57.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_57.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_58.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_58.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_58.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_59.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_59.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_59.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_60.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_60.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_60.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_61.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_61.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_61.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_62.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_62.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_62.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_63.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_63.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_63.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_64.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_64.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_64.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_65.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_65.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_65.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_66.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_66.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_66.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_67.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_67.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_67.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_68.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_68.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_68.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_lucia_69.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_lucia_69.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_lucia_69.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_1.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_1.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_1.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_2.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_2.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_2.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_3.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_3.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_3.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_4.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_4.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_4.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_5.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_5.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_5.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_6.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_6.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_6.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_7.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_7.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_7.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_8.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_8.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_8.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_9.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_9.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_9.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_10.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_10.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_10.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_11.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_11.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_11.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_12.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_12.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_12.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_13.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_13.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_13.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_14.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_14.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_14.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_15.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_15.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_15.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_16.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_16.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_16.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_17.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_17.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_17.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_18.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_18.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_18.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_19.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_19.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_19.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_20.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_20.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_20.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_21.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_21.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_21.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_22.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_22.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_22.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_23.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_23.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_23.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_24.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_24.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_24.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_25.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_25.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_25.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_26.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_26.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_26.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_27.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_27.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_27.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_28.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_28.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_28.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_29.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_29.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_29.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_30.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_30.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_30.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_31.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_31.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_31.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_32.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_32.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_32.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_33.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_33.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_33.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_34.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_34.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_34.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_35.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_35.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_35.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_36.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_36.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_36.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_37.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_37.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_37.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_38.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_38.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_38.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_39.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_39.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_39.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_40.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_40.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_40.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_41.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_41.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_41.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_42.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_42.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_42.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_43.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_43.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_43.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_44.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_44.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_44.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_45.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_45.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_45.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_46.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_46.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_46.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_47.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_47.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_47.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_48.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_48.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_48.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_49.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_49.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_49.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_50.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_50.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_50.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_51.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_51.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_51.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_52.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_52.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_52.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_53.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_53.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_53.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_mallard-fly_54.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_mallard-fly_54.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_mallard-fly_54.npy
